epoch,epoch_loss,split,loss,acc,sample_fn
38,0.84273076,test,0.8836296,0.6397045894144541,gumbel_soft
39,0.8338436,train,0.84866065,0.6528107338539195,gumbel_soft
39,0.8338436,val,0.83302695,0.6569789674952199,gumbel_soft
39,0.8338436,test,0.86543137,0.6548267979602602,gumbel_soft
40,0.83178204,train,0.83202213,0.6622157987833815,gumbel_soft
40,0.83178204,val,0.79841805,0.6695984703632887,gumbel_soft
40,0.83178204,test,0.85304564,0.6542992790574995,gumbel_soft
41,0.8592331,train,0.84320754,0.6539324388455067,gumbel_soft
41,0.8592331,val,0.846912,0.6481835564053537,gumbel_soft
41,0.8592331,test,0.79021084,0.6724107613856163,gumbel_soft
42,0.8979463,train,0.8756742,0.6446136589153976,gumbel_soft
42,0.8979463,val,0.85753554,0.6437858508604206,gumbel_soft
42,0.8979463,test,0.84730554,0.6537717601547389,gumbel_soft
43,0.86861897,train,0.8660577,0.6466413564001898,gumbel_soft
43,0.86861897,val,0.88957834,0.6372848948374761,gumbel_soft
43,0.86861897,test,0.88060325,0.6414629857569897,gumbel_soft
44,0.95014524,train,0.912453,0.6311747702661892,gumbel_soft
44,0.95014524,val,0.93136436,0.6206500956022944,gumbel_soft
44,0.95014524,test,0.931698,0.6284508528222261,gumbel_soft
45,0.8787125,train,0.8904832,0.6333750377496872,gumbel_soft
45,0.8787125,val,0.8788957,0.6359464627151051,gumbel_soft
45,0.8787125,test,0.86259496,0.64691401441885,gumbel_soft
46,0.86042225,train,0.87631136,0.6366322964752578,gumbel_soft
46,0.86042225,val,0.8933024,0.635755258126195,gumbel_soft
46,0.86042225,test,0.8470567,0.6493757692983999,gumbel_soft
47,0.9228379,train,0.94363153,0.6124293541567798,gumbel_soft
47,0.9228379,val,0.94501245,0.6055449330783939,gumbel_soft
47,0.9228379,test,0.928358,0.616493757692984,gumbel_soft
48,0.9144477,train,0.9156385,0.6352301652357738,gumbel_soft
48,0.9144477,val,1.0696758,0.6059273422562141,gumbel_soft
48,0.9144477,test,0.85480994,0.6525408827149639,gumbel_soft
49,0.9001915,train,0.91691244,0.6247249665645628,gumbel_soft
49,0.9001915,val,0.92677516,0.6166347992351816,gumbel_soft
49,0.9001915,test,0.8931447,0.6328468436785651,gumbel_soft
50,0.91905874,train,0.90119576,0.6269036627982225,gumbel_soft
50,0.91905874,val,0.9466493,0.608604206500956,gumbel_soft
50,0.91905874,test,0.8784634,0.6347810796553544,gumbel_soft
51,0.9177123,train,0.92229635,0.6200655765995082,gumbel_soft
51,0.9177123,val,0.874975,0.638623326959847,gumbel_soft
51,0.9177123,test,0.8654454,0.6356602778266222,gumbel_soft
52,0.91098255,train,0.90315205,0.6291902152810734,gumbel_soft
52,0.91098255,val,0.88492393,0.6265774378585086,gumbel_soft
52,0.91098255,test,0.8791184,0.640935466854229,gumbel_soft
53,0.9159795,train,0.90502506,0.6260839553043703,gumbel_soft
53,0.9159795,val,0.902014,0.6260038240917782,gumbel_soft
53,0.9159795,test,0.85982317,0.6432213820995253,gumbel_soft
54,0.9059304,train,0.9025004,0.6316924802623064,gumbel_soft
54,0.9059304,val,0.8915361,0.6284894837476099,gumbel_soft
54,0.9059304,test,0.8996864,0.6330226833128187,gumbel_soft
55,0.90585357,train,0.9016034,0.6266663790500021,gumbel_soft
55,0.90585357,val,0.9508377,0.6105162523900574,gumbel_soft
55,0.90585357,test,0.84235156,0.6500791278354141,gumbel_soft
56,0.9358079,train,0.9442816,0.6106389404202079,gumbel_soft
56,0.9358079,val,0.954985,0.6024856596558318,gumbel_soft
56,0.9358079,test,0.93095726,0.6268682961139441,gumbel_soft
57,0.95564044,train,0.9973254,0.6041028517192286,gumbel_soft
57,0.95564044,val,0.9827665,0.6013384321223709,gumbel_soft
57,0.95564044,test,0.9288771,0.6200105503780552,gumbel_soft
58,0.9501715,train,1.0478759,0.5855515768583631,gumbel_soft
58,0.9501715,val,1.0522642,0.5820267686424474,gumbel_soft
58,0.9501715,test,1.0380837,0.5920520485317391,gumbel_soft
59,0.95979816,train,0.9474524,0.6106605116700462,gumbel_soft
59,0.95979816,val,0.9091442,0.6212237093690248,gumbel_soft
59,0.95979816,test,0.9236478,0.6272199753824512,gumbel_soft
60,0.9393766,train,0.94005233,0.6101859441736054,gumbel_soft
60,0.9393766,val,0.9484702,0.6034416826003824,gumbel_soft
60,0.9393766,test,0.8954531,0.6259890979426763,gumbel_soft
61,0.95820844,train,0.95677334,0.6060658354545062,gumbel_soft
61,0.95820844,val,0.9571814,0.6093690248565966,gumbel_soft
61,0.95820844,test,0.9332445,0.6168454369614911,gumbel_soft
62,0.9510789,train,0.94378966,0.6083739591871953,gumbel_soft
62,0.9510789,val,0.93273914,0.6045889101338432,gumbel_soft
62,0.9510789,test,0.9663425,0.6052400211007561,gumbel_soft
63,0.9348001,train,0.9460536,0.6108330816687519,gumbel_soft
63,0.9348001,val,0.97685,0.5938814531548757,gumbel_soft
63,0.9348001,test,0.92000926,0.6179004747670125,gumbel_soft
64,0.94731206,train,0.94031686,0.6080503904396221,gumbel_soft
64,0.94731206,val,0.96250814,0.605736137667304,gumbel_soft
64,0.94731206,test,0.96299064,0.6087568137858274,gumbel_soft
65,0.9821887,train,1.0040257,0.5850554381120843,gumbel_soft
65,0.9821887,val,0.9897287,0.5912045889101338,gumbel_soft
65,0.9821887,test,0.9709242,0.5975030771935994,gumbel_soft
66,0.9712322,train,0.9825487,0.5887872643340956,gumbel_soft
66,0.9712322,val,0.9620326,0.5961759082217973,gumbel_soft
66,0.9712322,test,0.9282412,0.6124494461051521,gumbel_soft
67,1.0129364,train,1.0216923,0.5858967168557746,gumbel_soft
67,1.0129364,val,1.0102711,0.5829827915869981,gumbel_soft
67,1.0129364,test,1.0180202,0.5902936521892035,gumbel_soft
68,0.99765265,train,0.9978278,0.591936666810475,gumbel_soft
68,0.99765265,val,0.96679866,0.5931166347992352,gumbel_soft
68,0.99765265,test,1.0085802,0.5973272375593459,gumbel_soft
69,0.9839709,train,0.9864609,0.5924543768065922,gumbel_soft
69,0.9839709,val,1.0654106,0.5697896749521989,gumbel_soft
69,0.9839709,test,1.0124518,0.5999648320731493,gumbel_soft
70,1.02239,train,0.99231076,0.5892834030803745,gumbel_soft
70,1.02239,val,1.0181134,0.5795411089866157,gumbel_soft
70,1.02239,test,0.9556392,0.6062950589062774,gumbel_soft
71,1.014719,train,0.9948872,0.5891539755813452,gumbel_soft
71,1.014719,val,0.98120356,0.5967495219885277,gumbel_soft
71,1.014719,test,1.0157167,0.5906453314577106,gumbel_soft
72,1.0131048,train,0.98932797,0.5873851330946115,gumbel_soft
72,1.0131048,val,0.98443455,0.584321223709369,gumbel_soft
72,1.0131048,test,0.95917404,0.5997889924388957,gumbel_soft
73,1.0383794,train,1.0266447,0.5839768756201734,gumbel_soft
73,1.0383794,val,1.0928909,0.5759082217973231,gumbel_soft
73,1.0383794,test,0.94840926,0.607701775980306,gumbel_soft
74,1.0147159,train,1.0176799,0.5856594331075543,gumbel_soft
74,1.0147159,val,1.059274,0.5724665391969407,gumbel_soft
74,1.0147159,test,1.0673877,0.5792157552312291,gumbel_soft
75,1.014178,train,1.0306492,0.5811078993916907,gumbel_soft
75,1.014178,val,1.0208478,0.5822179732313576,gumbel_soft
75,1.014178,test,1.0118924,0.5953930015825567,gumbel_soft
76,1.0234312,train,1.0320648,0.57362267569783,gumbel_soft
76,1.0234312,val,1.0671268,0.5621414913957935,gumbel_soft
76,1.0234312,test,1.0109664,0.5855459820643573,gumbel_soft
77,1.003546,train,0.99617547,0.5916130980629017,gumbel_soft
77,1.003546,val,1.0080614,0.5812619502868069,gumbel_soft
77,1.003546,test,0.98478764,0.5925795674344997,gumbel_soft
78,1.0263575,train,1.073808,0.5647137495146469,gumbel_soft
78,1.0263575,val,1.0536495,0.5644359464627151,gumbel_soft
78,1.0263575,test,1.0210174,0.5749956040091436,gumbel_soft
79,1.0396034,train,1.0404145,0.5728676819534924,gumbel_soft
79,1.0396034,val,1.043136,0.5749521988527725,gumbel_soft
79,1.0396034,test,1.1289172,0.5665553015649727,gumbel_soft
80,1.0192822,train,1.0279676,0.5784977781612667,gumbel_soft
80,1.0192822,val,1.0150249,0.5724665391969407,gumbel_soft
80,1.0192822,test,0.9866825,0.5924037278002462,gumbel_soft
81,1.0178808,train,1.0370071,0.5797489106518832,gumbel_soft
81,1.0178808,val,1.0308774,0.572848948374761,gumbel_soft
81,1.0178808,test,0.98562604,0.5946896430455425,gumbel_soft
82,1.045314,train,1.0649619,0.567625868242806,gumbel_soft
82,1.045314,val,1.0946143,0.5608030592734226,gumbel_soft
82,1.045314,test,1.0311247,0.5781607174257077,gumbel_soft
83,1.063709,train,1.0411799,0.5734501056991242,gumbel_soft
83,1.063709,val,1.0426855,0.568642447418738,gumbel_soft
83,1.063709,test,1.0472009,0.5836117460875682,gumbel_soft
84,1.0529765,train,1.0345843,0.5769015056732387,gumbel_soft
84,1.0529765,val,1.0346663,0.57151051625239,gumbel_soft
84,1.0529765,test,1.0297834,0.5792157552312291,gumbel_soft
85,1.0758067,train,1.0547702,0.5680788644894085,gumbel_soft
85,1.0758067,val,1.0672965,0.5598470363288719,gumbel_soft
85,1.0758067,test,1.0157346,0.5748197643748901,gumbel_soft
86,1.134159,train,1.0861762,0.5537555545968333,gumbel_soft
86,1.134159,val,1.0870456,0.5504780114722754,gumbel_soft
86,1.134159,test,1.096502,0.55407068753297,gumbel_soft
87,1.0792161,train,1.0968919,0.5624487682816343,gumbel_soft
87,1.0792161,val,1.07623,0.560038240917782,gumbel_soft
87,1.0792161,test,1.0529813,0.5737647265693687,gumbel_soft
88,1.0670413,train,1.0588487,0.5713145519651409,gumbel_soft
88,1.0670413,val,1.076291,0.5703632887189293,gumbel_soft
88,1.0670413,test,1.0238189,0.5830842271848075,gumbel_soft
89,1.0548108,train,1.048628,0.5675611544932914,gumbel_soft
89,1.0548108,val,1.034088,0.5701720841300191,gumbel_soft
89,1.0548108,test,1.0113198,0.5825567082820468,gumbel_soft
90,1.0476424,train,1.0698005,0.5585875145605936,gumbel_soft
90,1.0476424,val,1.0890236,0.555831739961759,gumbel_soft
90,1.0476424,test,1.054317,0.5656761033937049,gumbel_soft
91,1.0442551,train,1.050517,0.5681867207385995,gumbel_soft
91,1.0442551,val,1.0392808,0.5736137667304015,gumbel_soft
91,1.0442551,test,1.0198895,0.5811499912080182,gumbel_soft
92,1.0443733,train,1.0577041,0.5696751369774364,gumbel_soft
92,1.0443733,val,1.0447669,0.5617590822179732,gumbel_soft
92,1.0443733,test,0.997867,0.5851943027958502,gumbel_soft
93,1.0472028,train,1.0693296,0.56201734328487,gumbel_soft
93,1.0472028,val,1.0736506,0.5554493307839388,gumbel_soft
93,1.0472028,test,1.0334802,0.5725338491295938,gumbel_soft
94,1.0522738,train,1.0487682,0.5691142844816429,gumbel_soft
94,1.0522738,val,1.0634071,0.5652007648183557,gumbel_soft
94,1.0522738,test,1.0315328,0.5755231229119043,gumbel_soft
95,1.0322067,train,1.0411086,0.5706027007204797,gumbel_soft
95,1.0322067,val,1.0646527,0.5564053537284895,gumbel_soft
95,1.0322067,test,1.029729,0.5718304905925796,gumbel_soft
96,1.0359564,train,1.0291444,0.5742913844428146,gumbel_soft
96,1.0359564,val,1.0218482,0.5707456978967496,gumbel_soft
96,1.0359564,test,1.0081621,0.5813258308422719,gumbel_soft
97,1.0345368,train,1.0427992,0.5701712757237154,gumbel_soft
97,1.0345368,val,1.0250816,0.5676864244741874,gumbel_soft
97,1.0345368,test,1.0212744,0.5792157552312291,gumbel_soft
98,1.026553,train,1.05168,0.5659001682557487,gumbel_soft
98,1.026553,val,1.0201749,0.5678776290630975,gumbel_soft
98,1.026553,test,1.0000566,0.573237207666608,gumbel_soft
99,1.0885202,train,1.051616,0.56262133828034,gumbel_soft
99,1.0885202,val,1.0559669,0.5531548757170172,gumbel_soft
99,1.0885202,test,1.029566,0.5723580094953402,gumbel_soft
100,1.0384195,train,1.0427831,0.565727598257043,gumbel_soft
100,1.0384195,val,1.0660367,0.5575525812619503,gumbel_soft
100,1.0384195,test,1.0137138,0.5795674344997362,gumbel_soft
101,1.0369357,train,1.0370759,0.5710988394667587,gumbel_soft
101,1.0369357,val,1.035394,0.5663479923518164,gumbel_soft
101,1.0369357,test,1.0015261,0.5815016704765255,gumbel_soft
102,1.032025,train,1.034691,0.5673022994952328,gumbel_soft
102,1.032025,val,1.0331858,0.5592734225621415,gumbel_soft
102,1.032025,test,1.0005827,0.5813258308422719,gumbel_soft
103,1.0318861,train,1.0350153,0.5699555632253333,gumbel_soft
103,1.0318861,val,1.0528249,0.5634799235181644,gumbel_soft
103,1.0318861,test,1.0149186,0.584490944258836,gumbel_soft
104,1.0747206,train,1.0431817,0.5700202769748479,gumbel_soft
104,1.0747206,val,1.0588918,0.5650095602294455,gumbel_soft
104,1.0747206,test,1.0124104,0.5751714436433972,gumbel_soft
105,1.0447508,train,1.0409033,0.5751973769360197,gumbel_soft
105,1.0447508,val,1.0594695,0.5661567877629063,gumbel_soft
105,1.0447508,test,1.0242434,0.5867768595041323,gumbel_soft
106,1.06298,train,1.0476851,0.5734069631994477,gumbel_soft
106,1.06298,val,1.041438,0.5741873804971319,gumbel_soft
106,1.06298,test,1.0130631,0.5869526991383858,gumbel_soft
107,1.0461128,train,1.0427881,0.571422408214332,gumbel_soft
107,1.0461128,val,1.1137121,0.5533460803059274,gumbel_soft
107,1.0461128,test,1.0029745,0.5881835765781607,gumbel_soft
108,1.0492681,train,1.0605134,0.5699987057250097,gumbel_soft
108,1.0492681,val,1.0733367,0.5644359464627151,gumbel_soft
108,1.0492681,test,1.0625666,0.5781607174257077,gumbel_soft
109,1.0658141,train,1.0609921,0.5721558307088312,gumbel_soft
109,1.0658141,val,1.069033,0.5646271510516252,gumbel_soft
109,1.0658141,test,1.0366132,0.5786882363284684,gumbel_soft
110,1.0617955,train,1.0434024,0.5687475732343932,gumbel_soft
110,1.0617955,val,1.054738,0.5627151051625239,gumbel_soft
110,1.0617955,test,1.0245589,0.5815016704765255,gumbel_soft
111,1.0637832,train,1.0461717,0.5715518357133612,gumbel_soft
111,1.0637832,val,1.044532,0.5724665391969407,gumbel_soft
111,1.0637832,test,1.0174023,0.5792157552312291,gumbel_soft
112,1.0432931,train,1.0400355,0.5728676819534924,gumbel_soft
112,1.0432931,val,1.0548248,0.5596558317399618,gumbel_soft
112,1.0432931,test,1.0138547,0.5830842271848075,gumbel_soft
113,1.0368255,train,1.0321641,0.5723931144570517,gumbel_soft
113,1.0368255,val,1.0466449,0.5596558317399618,gumbel_soft
113,1.0368255,test,1.0096354,0.5841392649903289,gumbel_soft
114,1.0324205,train,1.0405967,0.5722852582078606,gumbel_soft
114,1.0324205,val,1.1236773,0.5525812619502868,gumbel_soft
114,1.0324205,test,1.0122854,0.5913486899947248,gumbel_soft
115,1.0402657,train,1.0367081,0.5713145519651409,gumbel_soft
115,1.0402657,val,1.0391729,0.5732313575525813,gumbel_soft
115,1.0402657,test,1.0813851,0.5707754527870582,gumbel_soft
116,1.0298377,train,1.030432,0.5737736744466975,gumbel_soft
116,1.0298377,val,1.0549471,0.57151051625239,gumbel_soft
116,1.0298377,test,1.0037597,0.5830842271848075,gumbel_soft
117,1.0323247,train,1.0228622,0.5792743431554425,gumbel_soft
117,1.0323247,val,1.0319107,0.5707456978967496,gumbel_soft
117,1.0323247,test,1.0053549,0.5862493406013716,gumbel_soft
118,1.0191678,train,1.0223018,0.5795116269036628,gumbel_soft
118,1.0191678,val,1.0275059,0.5743785850860421,gumbel_soft
118,1.0191678,test,1.0338682,0.5837875857218217,gumbel_soft
119,1.0213537,train,1.021537,0.5801803356486475,gumbel_soft
119,1.0213537,val,1.0270915,0.5743785850860421,gumbel_soft
119,1.0213537,test,1.0244821,0.581677510110779,gumbel_soft
120,1.0301886,train,1.0221246,0.5808490443936322,gumbel_soft
120,1.0301886,val,1.0298113,0.5741873804971319,gumbel_soft
120,1.0301886,test,1.0124677,0.5908211710919641,gumbel_soft
121,1.019062,train,1.0186709,0.5829845981276155,gumbel_soft
121,1.019062,val,1.033921,0.5755258126195029,gumbel_soft
121,1.019062,test,0.9989442,0.5939862845085282,gumbel_soft
122,1.0465591,train,1.0308169,0.5732128219509038,gumbel_soft
122,1.0465591,val,1.038636,0.5604206500956023,gumbel_soft
122,1.0465591,test,1.0143412,0.5822050290135397,gumbel_soft
123,1.0232878,train,1.0199901,0.5761680831787394,gumbel_soft
123,1.0232878,val,1.0216851,0.5736137667304015,gumbel_soft
123,1.0232878,test,0.9937218,0.5878318973096536,gumbel_soft
124,1.0198783,train,1.017467,0.5820786056344105,gumbel_soft
124,1.0198783,val,1.0441356,0.5711281070745697,gumbel_soft
124,1.0198783,test,1.0385523,0.5853701424301038,gumbel_soft
125,1.0170625,train,1.0239085,0.5764269381767979,gumbel_soft
125,1.0170625,val,1.0266407,0.5667304015296367,gumbel_soft
125,1.0170625,test,1.0073696,0.5909970107262177,gumbel_soft
126,1.0226887,train,1.0186989,0.5800724793994564,gumbel_soft
126,1.0226887,val,1.0227383,0.5741873804971319,gumbel_soft
126,1.0226887,test,1.0009155,0.5887110954809214,gumbel_soft
127,1.0231798,train,1.0194875,0.5809569006428232,gumbel_soft
127,1.0231798,val,1.0142186,0.5749521988527725,gumbel_soft
127,1.0231798,test,1.0184586,0.5869526991383858,gumbel_soft
128,1.0145199,train,1.0148525,0.5770093619224298,gumbel_soft
128,1.0145199,val,1.0304,0.5690248565965583,gumbel_soft
128,1.0145199,test,0.9973761,0.5841392649903289,gumbel_soft
129,1.0154294,train,1.025483,0.5794469131541482,gumbel_soft
129,1.0154294,val,1.0182582,0.5736137667304015,gumbel_soft
129,1.0154294,test,0.9892747,0.5909970107262177,gumbel_soft
130,1.0139103,train,1.014308,0.5830493118771302,gumbel_soft
130,1.0139103,val,1.0119095,0.5751434034416826,gumbel_soft
130,1.0139103,test,0.99725574,0.5909970107262177,gumbel_soft
131,1.0237734,train,1.0192773,0.5779584969153113,gumbel_soft
131,1.0237734,val,1.0213996,0.5741873804971319,gumbel_soft
131,1.0237734,test,1.0001216,0.5841392649903289,gumbel_soft
132,1.009042,train,1.0005102,0.5827688856292333,gumbel_soft
132,1.009042,val,0.99996006,0.5776290630975144,gumbel_soft
132,1.009042,test,0.9816885,0.5975030771935994,gumbel_soft
133,1.0003347,train,1.0027235,0.5763837956771215,gumbel_soft
133,1.0003347,val,1.0140666,0.5707456978967496,gumbel_soft
133,1.0003347,test,0.9761398,0.5908211710919641,gumbel_soft
134,0.99746287,train,0.99584633,0.5826178868803659,gumbel_soft
134,0.99746287,val,1.0377582,0.5707456978967496,gumbel_soft
134,0.99746287,test,0.9832809,0.5909970107262177,gumbel_soft
135,0.99678326,train,0.99479944,0.5795979119030157,gumbel_soft
135,0.99678326,val,0.99929327,0.5753346080305928,gumbel_soft
135,0.99678326,test,0.9828817,0.5846667838930895,gumbel_soft
136,0.9974507,train,0.9956731,0.5789507744078692,gumbel_soft
136,0.9974507,val,1.0193748,0.568642447418738,gumbel_soft
136,0.9974507,test,0.9727046,0.5892386143836821,gumbel_soft
137,1.002705,train,1.0013407,0.5837611631217913,gumbel_soft
137,1.002705,val,1.0359112,0.5753346080305928,gumbel_soft
137,1.002705,test,0.9862754,0.5920520485317391,gumbel_soft
138,0.9986236,train,1.0018537,0.5789723456577074,gumbel_soft
138,0.9986236,val,1.0006753,0.57151051625239,gumbel_soft
138,0.9986236,test,0.986267,0.5873043784068929,gumbel_soft
139,1.0123218,train,1.0005339,0.5755856594331076,gumbel_soft
139,1.0123218,val,1.0057284,0.5780114722753346,gumbel_soft
139,1.0123218,test,0.97549415,0.5857218216986109,gumbel_soft
140,1.000864,train,1.001095,0.5801156218991328,gumbel_soft
140,1.000864,val,0.99600625,0.5724665391969407,gumbel_soft
140,1.000864,test,0.9716532,0.5885352558466679,gumbel_soft
141,1.0035245,train,1.0009089,0.5796841969023685,gumbel_soft
141,1.0035245,val,1.0156695,0.5755258126195029,gumbel_soft
141,1.0035245,test,0.9739348,0.5929312467030069,gumbel_soft
