epoch,epoch_loss,split,loss,acc,sample_fn
15,0.21133576,val,0.20500109,0.9397276732078494,gumbel_soft
15,0.21133576,test,0.20357065,0.9385775862068966,gumbel_soft
16,0.19916148,train,0.19056338,0.9465413718443785,gumbel_soft
16,0.19916148,val,0.173628,0.9539447336804165,gumbel_soft
16,0.19916148,test,0.175076,0.9525862068965517,gumbel_soft
17,0.18406174,train,0.19602202,0.9363407066806545,gumbel_soft
17,0.18406174,val,0.1962424,0.9337204645574689,gumbel_soft
17,0.18406174,test,0.18531181,0.9376795977011494,gumbel_soft
18,0.19643754,train,0.18333624,0.9455592509095779,gumbel_soft
18,0.19643754,val,0.17041823,0.9567480977172607,gumbel_soft
18,0.19643754,test,0.31341174,0.8895474137931034,gumbel_soft
19,0.18605661,train,0.17445993,0.9491082788330618,gumbel_soft
19,0.18605661,val,0.16242188,0.9511413696435723,gumbel_soft
19,0.18605661,test,0.17826304,0.9513290229885057,gumbel_soft
20,0.18400924,train,0.16267484,0.9518091114037633,gumbel_soft
20,0.18400924,val,0.1713463,0.9497396876251502,gumbel_soft
20,0.18400924,test,0.17147875,0.9493534482758621,gumbel_soft
21,0.16966833,train,0.18915197,0.936965692730073,gumbel_soft
21,0.16966833,val,0.24260089,0.9144973968762515,gumbel_soft
21,0.16966833,test,0.19712561,0.9306752873563219,gumbel_soft
22,0.15087216,train,0.15994814,0.9495323765094529,gumbel_soft
22,0.15087216,val,0.1550209,0.9505406487785343,gumbel_soft
22,0.15087216,test,0.17835535,0.9405531609195402,gumbel_soft
23,0.16755737,train,0.15429214,0.9512287672150175,gumbel_soft
23,0.16755737,val,0.16530783,0.947336804164998,gumbel_soft
23,0.16755737,test,0.19154641,0.9342672413793104,gumbel_soft
24,0.19626151,train,0.17010713,0.9452244369545323,gumbel_soft
24,0.19626151,val,0.19235393,0.9371245494593512,gumbel_soft
24,0.19626151,test,0.17741321,0.9461206896551724,gumbel_soft
25,0.1708285,train,0.1656259,0.9499341532555077,gumbel_soft
25,0.1708285,val,0.16550077,0.9469363235883059,gumbel_soft
25,0.1708285,test,0.13770837,0.9651580459770115,gumbel_soft
26,0.16646515,train,0.15921731,0.9481707997589339,gumbel_soft
26,0.16646515,val,0.16335219,0.9507408890668803,gumbel_soft
26,0.16646515,test,0.13572422,0.9606681034482759,gumbel_soft
27,0.1552811,train,0.15262972,0.9524787393138546,gumbel_soft
27,0.1552811,val,0.12077133,0.9689627553063677,gumbel_soft
27,0.1552811,test,0.15285878,0.9507902298850575,gumbel_soft
28,0.17022307,train,0.15406005,0.9503136090712261,gumbel_soft
28,0.17022307,val,0.15491441,0.9511413696435723,gumbel_soft
28,0.17022307,test,0.183029,0.938757183908046,gumbel_soft
29,0.16477399,train,0.17420544,0.9410504229816299,gumbel_soft
29,0.16477399,val,0.16265492,0.9489387264717661,gumbel_soft
29,0.16477399,test,0.17603014,0.9419899425287356,gumbel_soft
30,0.16544512,train,0.163119,0.9464520881230329,gumbel_soft
30,0.16544512,val,0.16174933,0.9495394473368042,gumbel_soft
30,0.16544512,test,0.15448706,0.9524066091954023,gumbel_soft
31,0.16537417,train,0.17055357,0.9409611392602844,gumbel_soft
31,0.16537417,val,0.14523345,0.9559471365638766,gumbel_soft
31,0.16537417,test,0.14833881,0.954382183908046,gumbel_soft
32,0.16057324,train,0.18317352,0.9360058927256089,gumbel_soft
32,0.16057324,val,0.18872017,0.933520224269123,gumbel_soft
32,0.16057324,test,0.17076065,0.9428879310344828,gumbel_soft
33,0.17327999,train,0.16810814,0.9431039485725765,gumbel_soft
33,0.17327999,val,0.21928816,0.9225070084100921,gumbel_soft
33,0.17327999,test,0.17294681,0.9403735632183908,gumbel_soft
34,0.19862644,train,0.17561083,0.9408941764692752,gumbel_soft
34,0.19862644,val,0.17811114,0.9403283940728875,gumbel_soft
34,0.19862644,test,0.17731766,0.9391163793103449,gumbel_soft
35,0.17292753,train,0.19089326,0.9359612508649361,gumbel_soft
35,0.17292753,val,0.15987064,0.947537044453344,gumbel_soft
35,0.17292753,test,0.17430806,0.9405531609195402,gumbel_soft
36,0.16891685,train,0.18185703,0.9368540880783911,gumbel_soft
36,0.16891685,val,0.20054853,0.9305166199439328,gumbel_soft
36,0.16891685,test,0.164906,0.9428879310344828,gumbel_soft
37,0.18635257,train,0.17444311,0.9395102787884199,gumbel_soft
37,0.18635257,val,0.19999449,0.9359231077292751,gumbel_soft
37,0.18635257,test,0.18249539,0.9385775862068966,gumbel_soft
38,0.18859945,train,0.19217882,0.9329256043391888,gumbel_soft
38,0.18859945,val,0.19514953,0.9317180616740088,gumbel_soft
38,0.18859945,test,0.21124496,0.9243893678160919,gumbel_soft
39,0.19916315,train,0.19830485,0.9296444275797415,gumbel_soft
39,0.19916315,val,0.20094505,0.9305166199439328,gumbel_soft
39,0.19916315,test,0.21169128,0.9242097701149425,gumbel_soft
40,0.20189272,train,0.2017334,0.9294212182763778,gumbel_soft
40,0.20189272,val,0.23024546,0.9199038846615939,gumbel_soft
40,0.20189272,test,0.19292149,0.9344468390804598,gumbel_soft
41,0.19937485,train,0.20394701,0.9273230508247584,gumbel_soft
41,0.19937485,val,0.2296403,0.9179014817781338,gumbel_soft
41,0.19937485,test,0.20827699,0.9281609195402298,gumbel_soft
42,0.22160435,train,0.21106261,0.9231936787125288,gumbel_soft
42,0.22160435,val,0.21806441,0.9269122947537044,gumbel_soft
42,0.22160435,test,0.19582532,0.9313936781609196,gumbel_soft
43,0.21503979,train,0.20984392,0.9233945670855561,gumbel_soft
43,0.21503979,val,0.2561162,0.9074889867841409,gumbel_soft
43,0.21503979,test,0.18887609,0.9299568965517241,gumbel_soft
44,0.21424426,train,0.23375346,0.9150242182094149,gumbel_soft
44,0.21424426,val,0.24136479,0.9120945134160994,gumbel_soft
44,0.21424426,test,0.26343116,0.9030172413793104,gumbel_soft
45,0.22211003,train,0.22613582,0.9176580879891074,gumbel_soft
45,0.22211003,val,0.18225865,0.9423307969563476,gumbel_soft
45,0.22211003,test,0.21354096,0.9215158045977011,gumbel_soft
46,0.21859354,train,0.22641991,0.9160733019352246,gumbel_soft
46,0.21859354,val,0.24680306,0.9106928313976772,gumbel_soft
46,0.21859354,test,0.22974397,0.9145114942528736,gumbel_soft
47,0.23114389,train,0.22964019,0.9147117251847057,gumbel_soft
47,0.23114389,val,0.25085533,0.9050861033239888,gumbel_soft
47,0.23114389,test,0.2386376,0.9125359195402298,gumbel_soft
48,0.24225576,train,0.24493662,0.9108278833061763,gumbel_soft
48,0.24225576,val,0.24806227,0.9038846615939127,gumbel_soft
48,0.24225576,test,0.24460366,0.907507183908046,gumbel_soft
49,0.24187046,train,0.24563476,0.9083725809691748,gumbel_soft
49,0.24187046,val,0.26984563,0.9014817781337605,gumbel_soft
49,0.24187046,test,0.2713989,0.9019396551724138,gumbel_soft
50,0.24902259,train,0.2505145,0.9080377670141292,gumbel_soft
50,0.24902259,val,0.30761346,0.8830596716059271,gumbel_soft
50,0.24902259,test,0.23523785,0.9139727011494253,gumbel_soft
51,0.25537744,train,0.2579656,0.9072788553826924,gumbel_soft
51,0.25537744,val,0.25882047,0.9004805766920304,gumbel_soft
51,0.25537744,test,0.24382211,0.9082255747126436,gumbel_soft
52,0.25537366,train,0.26336527,0.9035066181558448,gumbel_soft
52,0.25537366,val,0.27458957,0.9000800961153385,gumbel_soft
52,0.25537366,test,0.21211141,0.9209770114942529,gumbel_soft
53,0.26402807,train,0.2821573,0.8953148367223945,gumbel_soft
53,0.26402807,val,0.30970338,0.8834601521826192,gumbel_soft
53,0.26402807,test,0.31399798,0.8814655172413793,gumbel_soft
54,0.28122622,train,0.26883158,0.8992433204615968,gumbel_soft
54,0.28122622,val,0.2593659,0.9020824989987986,gumbel_soft
54,0.28122622,test,0.27690634,0.8920617816091954,gumbel_soft
55,0.27548942,train,0.27268192,0.9001584786053882,gumbel_soft
55,0.27548942,val,0.27443808,0.8984781738085703,gumbel_soft
55,0.27548942,test,0.28603196,0.8947557471264368,gumbel_soft
56,0.27605528,train,0.27959114,0.8954264413740765,gumbel_soft
56,0.27605528,val,0.24624696,0.9110933119743693,gumbel_soft
56,0.27605528,test,0.28766885,0.8913433908045977,gumbel_soft
57,0.27507582,train,0.27768645,0.8976808553380505,gumbel_soft
57,0.27507582,val,0.24843802,0.9040849018822588,gumbel_soft
57,0.27507582,test,0.26970068,0.8999640804597702,gumbel_soft
58,0.26984647,train,0.27182913,0.8986629762728511,gumbel_soft
58,0.26984647,val,0.28130752,0.895074088906688,gumbel_soft
58,0.26984647,test,0.29129452,0.8875718390804598,gumbel_soft
59,0.2676801,train,0.2837718,0.8938862971808665,gumbel_soft
59,0.2676801,val,0.3003517,0.8882659191029235,gumbel_soft
59,0.2676801,test,0.24402282,0.9096623563218391,gumbel_soft
60,0.26786587,train,0.27841327,0.8964532041695498,gumbel_soft
60,0.26786587,val,0.3348729,0.8734481377653184,gumbel_soft
60,0.26786587,test,0.2865291,0.8873922413793104,gumbel_soft
61,0.26869574,train,0.2901307,0.8937300506685119,gumbel_soft
61,0.26869574,val,0.29359376,0.8924709651581898,gumbel_soft
61,0.26869574,test,0.2729657,0.9033764367816092,gumbel_soft
62,0.27771768,train,0.27756673,0.8959175018414768,gumbel_soft
62,0.27771768,val,0.3155159,0.8912695234281137,gumbel_soft
62,0.27771768,test,0.26559478,0.9005028735632183,gumbel_soft
63,0.28222397,train,0.27715084,0.897770139059396,gumbel_soft
63,0.28222397,val,0.2838728,0.894673608329996,gumbel_soft
63,0.28222397,test,0.29191092,0.8895474137931034,gumbel_soft
64,0.2644315,train,0.26157156,0.9023905716390259,gumbel_soft
64,0.2644315,val,0.26586467,0.9048858630356428,gumbel_soft
64,0.2644315,test,0.2766396,0.8958333333333334,gumbel_soft
65,0.27669698,train,0.28359583,0.8949130599763399,gumbel_soft
65,0.27669698,val,0.25026497,0.9088906688025631,gumbel_soft
65,0.27669698,test,0.26182202,0.8988864942528736,gumbel_soft
66,0.26995522,train,0.29221547,0.8919443762416017,gumbel_soft
66,0.26995522,val,0.27235323,0.8966760112134562,gumbel_soft
66,0.26995522,test,0.33176544,0.8705100574712644,gumbel_soft
67,0.28379914,train,0.2822013,0.8928818553157296,gumbel_soft
67,0.28379914,val,0.2762892,0.8894673608329996,gumbel_soft
67,0.28379914,test,0.2593424,0.9017600574712644,gumbel_soft
68,0.26933274,train,0.2712852,0.8968549809156046,gumbel_soft
68,0.26933274,val,0.24380977,0.9090909090909091,gumbel_soft
68,0.26933274,test,0.2794129,0.8900862068965517,gumbel_soft
69,0.27986792,train,0.26876485,0.8969889064976229,gumbel_soft
69,0.27986792,val,0.26169887,0.9032839407288746,gumbel_soft
69,0.27986792,test,0.2625753,0.8956537356321839,gumbel_soft
70,0.2674338,train,0.26625884,0.900203120466061,gumbel_soft
70,0.2674338,val,0.28676212,0.8986784140969163,gumbel_soft
70,0.2674338,test,0.22190256,0.914691091954023,gumbel_soft
71,0.2696475,train,0.2630475,0.9013191669828798,gumbel_soft
71,0.2696475,val,0.26909643,0.9038846615939127,gumbel_soft
71,0.2696475,test,0.24169324,0.9116379310344828,gumbel_soft
72,0.28029588,train,0.2540062,0.9039307158322359,gumbel_soft
72,0.28029588,val,0.24169783,0.9158990788946736,gumbel_soft
72,0.28029588,test,0.33191806,0.8751795977011494,gumbel_soft
73,0.24296148,train,0.2446168,0.9064083390995736,gumbel_soft
73,0.24296148,val,0.21883012,0.9179014817781338,gumbel_soft
73,0.24296148,test,0.2460321,0.9033764367816092,gumbel_soft
74,0.2751404,train,0.22784723,0.9184169996205442,gumbel_soft
74,0.2751404,val,0.210904,0.9269122947537044,gumbel_soft
74,0.2751404,test,0.3027294,0.8841594827586207,gumbel_soft
75,0.22037166,train,0.23169684,0.9210955112609094,gumbel_soft
75,0.22037166,val,0.21388811,0.9285142170604725,gumbel_soft
75,0.22037166,test,0.21586022,0.9213362068965517,gumbel_soft
76,0.20808539,train,0.20817491,0.9264302136113033,gumbel_soft
76,0.20808539,val,0.17120378,0.947136563876652,gumbel_soft
76,0.20808539,test,0.18953134,0.9348060344827587,gumbel_soft
77,0.18946636,train,0.17575122,0.9484832927836432,gumbel_soft
77,0.18946636,val,0.21574372,0.9249098918702443,gumbel_soft
77,0.18946636,test,0.1649768,0.9551005747126436,gumbel_soft
78,0.21829112,train,0.16532016,0.9539295997857191,gumbel_soft
78,0.21829112,val,0.20294604,0.9289146976371646,gumbel_soft
78,0.21829112,test,0.179125,0.9497126436781609,gumbel_soft
79,0.165234,train,0.15425447,0.9581928974799669,gumbel_soft
79,0.165234,val,0.14828016,0.9621545855026031,gumbel_soft
79,0.165234,test,0.1935575,0.9385775862068966,gumbel_soft
80,0.14610237,train,0.14369258,0.9642195486707886,gumbel_soft
80,0.14610237,val,0.1432115,0.9613536243492191,gumbel_soft
80,0.14610237,test,0.14150144,0.9662356321839081,gumbel_soft
81,0.1309523,train,0.13700397,0.966853418450481,gumbel_soft
81,0.1309523,val,0.1307981,0.9655586704044854,gumbel_soft
81,0.1309523,test,0.12593451,0.9689295977011494,gumbel_soft
82,0.13050015,train,0.13650101,0.9659829021673624,gumbel_soft
82,0.13050015,val,0.13349313,0.9685622747296756,gumbel_soft
82,0.13050015,test,0.1267935,0.9696479885057471,gumbel_soft
83,0.12941752,train,0.122321405,0.9720765161491931,gumbel_soft
83,0.12941752,val,0.12015332,0.9767721265518622,gumbel_soft
83,0.12941752,test,0.11911073,0.9764727011494253,gumbel_soft
84,0.12708776,train,0.12430635,0.9707149393986741,gumbel_soft
84,0.12708776,val,0.12591468,0.9713656387665198,gumbel_soft
84,0.12708776,test,0.12108883,0.9730603448275862,gumbel_soft
85,0.11719255,train,0.12147521,0.9697328184638736,gumbel_soft
85,0.11719255,val,0.14764187,0.9617541049259111,gumbel_soft
85,0.11719255,test,0.11992609,0.9692887931034483,gumbel_soft
86,0.11023067,train,0.109107144,0.9748443115109038,gumbel_soft
86,0.11023067,val,0.11330855,0.9771726071285542,gumbel_soft
86,0.11023067,test,0.11048407,0.9748563218390804,gumbel_soft
87,0.13513134,train,0.10960044,0.9732372045266847,gumbel_soft
87,0.13513134,val,0.11104231,0.9759711653984782,gumbel_soft
87,0.13513134,test,0.10884236,0.9757543103448276,gumbel_soft
88,0.113972895,train,0.118227854,0.9721434789402023,gumbel_soft
88,0.113972895,val,0.1169051,0.973768522226672,gumbel_soft
88,0.113972895,test,0.11413918,0.9764727011494253,gumbel_soft
89,0.10302189,train,0.10044571,0.9779692417579965,gumbel_soft
89,0.10302189,val,0.09639611,0.9799759711653985,gumbel_soft
89,0.10302189,test,0.106516145,0.9753951149425287,gumbel_soft
90,0.09661482,train,0.11163146,0.9719649114975112,gumbel_soft
90,0.09661482,val,0.10040628,0.9763716459751702,gumbel_soft
90,0.09661482,test,0.15561171,0.9436063218390804,gumbel_soft
91,0.09461988,train,0.09399411,0.9793977812995246,gumbel_soft
91,0.09461988,val,0.095009275,0.9781738085702844,gumbel_soft
91,0.09461988,test,0.10180244,0.9735991379310345,gumbel_soft
92,0.11756937,train,0.10093914,0.9740630789491306,gumbel_soft
92,0.11756937,val,0.09982398,0.9765718862635162,gumbel_soft
92,0.11756937,test,0.09398047,0.9795258620689655,gumbel_soft
93,0.097259626,train,0.09253221,0.9780362045490056,gumbel_soft
93,0.097259626,val,0.0988064,0.9779735682819384,gumbel_soft
93,0.097259626,test,0.10656186,0.9732399425287356,gumbel_soft
94,0.094384514,train,0.09303053,0.97770139059396,gumbel_soft
94,0.094384514,val,0.10663486,0.9759711653984782,gumbel_soft
94,0.094384514,test,0.089665234,0.9782686781609196,gumbel_soft
95,0.090991564,train,0.08920261,0.9778353161759782,gumbel_soft
95,0.090991564,val,0.093663104,0.9771726071285542,gumbel_soft
95,0.090991564,test,0.095108226,0.9709051724137931,gumbel_soft
96,0.09175526,train,0.09097555,0.9767192696591593,gumbel_soft
96,0.09175526,val,0.09234106,0.9781738085702844,gumbel_soft
96,0.09175526,test,0.09340598,0.9748563218390804,gumbel_soft
97,0.088637814,train,0.08754385,0.9788397580411151,gumbel_soft
97,0.088637814,val,0.0993741,0.97436924309171,gumbel_soft
97,0.088637814,test,0.09774332,0.9761135057471264,gumbel_soft
98,0.09060004,train,0.08884171,0.9780362045490056,gumbel_soft
98,0.09060004,val,0.08593043,0.9797757308770525,gumbel_soft
98,0.09060004,test,0.09816972,0.9744971264367817,gumbel_soft
99,0.10500503,train,0.08770744,0.9792861766478427,gumbel_soft
99,0.10500503,val,0.084541544,0.9831798157789348,gumbel_soft
99,0.10500503,test,0.08994992,0.9791666666666666,gumbel_soft
100,0.0988618,train,0.088911556,0.9793084975781791,gumbel_soft
100,0.0988618,val,0.09111181,0.9785742891469764,gumbel_soft
100,0.0988618,test,0.09371045,0.9788074712643678,gumbel_soft
101,0.085238956,train,0.083015196,0.9793531394388518,gumbel_soft
101,0.085238956,val,0.0856468,0.9777733279935923,gumbel_soft
101,0.085238956,test,0.08715353,0.9793462643678161,gumbel_soft
102,0.083746426,train,0.08020437,0.9795540278118792,gumbel_soft
102,0.083746426,val,0.09482734,0.972967561073288,gumbel_soft
102,0.083746426,test,0.07973649,0.9764727011494253,gumbel_soft
103,0.082364745,train,0.08095527,0.9787951161804423,gumbel_soft
103,0.082364745,val,0.083001636,0.9813776531838205,gumbel_soft
103,0.082364745,test,0.09019234,0.9775502873563219,gumbel_soft
104,0.09027586,train,0.0872328,0.9788843999017879,gumbel_soft
104,0.09027586,val,0.08975286,0.9773728474169002,gumbel_soft
104,0.09027586,test,0.08969147,0.9777298850574713,gumbel_soft
105,0.08424443,train,0.08098945,0.9787727952501061,gumbel_soft
105,0.08424443,val,0.0747563,0.9803764517420905,gumbel_soft
105,0.08424443,test,0.09508864,0.9703663793103449,gumbel_soft
106,0.0814256,train,0.08039718,0.9791076092051517,gumbel_soft
106,0.0814256,val,0.085220575,0.9789747697236684,gumbel_soft
106,0.0814256,test,0.08741191,0.9780890804597702,gumbel_soft
107,0.07953665,train,0.079597004,0.9804022231646615,gumbel_soft
107,0.07953665,val,0.077519484,0.9793752503003604,gumbel_soft
107,0.07953665,test,0.08419359,0.977191091954023,gumbel_soft
108,0.07788935,train,0.07561752,0.9802459766523068,gumbel_soft
108,0.07788935,val,0.090001,0.9757709251101322,gumbel_soft
108,0.07788935,test,0.08090602,0.9798850574712644,gumbel_soft
109,0.08087633,train,0.09528201,0.9755139394209951,gumbel_soft
109,0.08087633,val,0.07754874,0.9785742891469764,gumbel_soft
109,0.08087633,test,0.08180557,0.9773706896551724,gumbel_soft
110,0.07536614,train,0.08104122,0.9782594138523694,gumbel_soft
110,0.07536614,val,0.07548653,0.9801762114537445,gumbel_soft
110,0.07536614,test,0.079931945,0.9779094827586207,gumbel_soft
111,0.07538306,train,0.07091965,0.9801790138612977,gumbel_soft
111,0.07538306,val,0.07563867,0.9773728474169002,gumbel_soft
111,0.07538306,test,0.08172505,0.9761135057471264,gumbel_soft
112,0.0720216,train,0.07323625,0.9800897301399523,gumbel_soft
112,0.0720216,val,0.071586706,0.9805766920304365,gumbel_soft
112,0.0720216,test,0.08024328,0.9741379310344828,gumbel_soft
113,0.07247438,train,0.070105374,0.9808263208410527,gumbel_soft
113,0.07247438,val,0.07034365,0.9803764517420905,gumbel_soft
113,0.07247438,test,0.07347558,0.9780890804597702,gumbel_soft
114,0.073138595,train,0.067830406,0.9807816789803799,gumbel_soft
114,0.073138595,val,0.068453096,0.9809771726071286,gumbel_soft
114,0.073138595,test,0.08207756,0.974676724137931,gumbel_soft
115,0.07369814,train,0.0700875,0.9802906185129796,gumbel_soft
115,0.07369814,val,0.06773376,0.9805766920304365,gumbel_soft
115,0.07369814,test,0.07584202,0.9762931034482759,gumbel_soft
116,0.06938235,train,0.0674824,0.9807593580500436,gumbel_soft
116,0.06938235,val,0.06885227,0.9799759711653985,gumbel_soft
116,0.06938235,test,0.07452222,0.9753951149425287,gumbel_soft
117,0.100880355,train,0.07420984,0.9800897301399523,gumbel_soft
117,0.100880355,val,0.08668969,0.9773728474169002,gumbel_soft
117,0.100880355,test,0.0808385,0.9775502873563219,gumbel_soft
118,0.07002084,train,0.06686668,0.9810495301444164,gumbel_soft
118,0.07002084,val,0.06800292,0.9799759711653985,gumbel_soft
118,0.07002084,test,0.07189058,0.9779094827586207,gumbel_soft
119,0.06436479,train,0.06456553,0.9814066650297985,gumbel_soft
119,0.06436479,val,0.065080106,0.9809771726071286,gumbel_soft
119,0.06436479,test,0.07416899,0.9773706896551724,gumbel_soft
120,0.062278263,train,0.060755096,0.982210218521908,gumbel_soft
120,0.062278263,val,0.06307032,0.9823788546255506,gumbel_soft
120,0.062278263,test,0.0707332,0.9777298850574713,gumbel_soft
121,0.06453787,train,0.06299469,0.9812950603781165,gumbel_soft
121,0.06453787,val,0.064456835,0.9813776531838205,gumbel_soft
121,0.06453787,test,0.07283891,0.9764727011494253,gumbel_soft
122,0.0626452,train,0.06018196,0.9822771813129171,gumbel_soft
122,0.0626452,val,0.06210291,0.9823788546255506,gumbel_soft
122,0.0626452,test,0.06697685,0.9779094827586207,gumbel_soft
123,0.06013334,train,0.06070656,0.9815852324724894,gumbel_soft
123,0.06013334,val,0.0614672,0.9813776531838205,gumbel_soft
123,0.06013334,test,0.06436647,0.9791666666666666,gumbel_soft
124,0.058791265,train,0.059875075,0.981562911542153,gumbel_soft
124,0.058791265,val,0.060857892,0.9815778934721666,gumbel_soft
124,0.058791265,test,0.083572045,0.9752155172413793,gumbel_soft
125,0.059194848,train,0.058157995,0.9821655766612353,gumbel_soft
125,0.059194848,val,0.05888675,0.9825790949138967,gumbel_soft
125,0.059194848,test,0.06499857,0.9788074712643678,gumbel_soft
126,0.05770311,train,0.05875791,0.9817861208455169,gumbel_soft
126,0.05770311,val,0.059511796,0.9827793352022427,gumbel_soft
126,0.05770311,test,0.065478146,0.9780890804597702,gumbel_soft
127,0.05680753,train,0.057228982,0.9825227115466173,gumbel_soft
127,0.05680753,val,0.063763656,0.9811774128954746,gumbel_soft
127,0.05680753,test,0.0614788,0.9786278735632183,gumbel_soft
128,0.057729475,train,0.056560412,0.9819646882882078,gumbel_soft
128,0.057729475,val,0.058331907,0.9825790949138967,gumbel_soft
128,0.057729475,test,0.06589024,0.9779094827586207,gumbel_soft
129,0.05596497,train,0.07293622,0.9783040557130421,gumbel_soft
129,0.05596497,val,0.057401534,0.9829795754905887,gumbel_soft
129,0.05596497,test,0.060354628,0.9798850574712644,gumbel_soft
130,0.05572622,train,0.055340335,0.9821432557308989,gumbel_soft
130,0.05572622,val,0.056466922,0.9825790949138967,gumbel_soft
130,0.05572622,test,0.059783906,0.9797054597701149,gumbel_soft
131,0.0548705,train,0.056964107,0.981853083636526,gumbel_soft
131,0.0548705,val,0.05595762,0.9831798157789348,gumbel_soft
131,0.0548705,test,0.059683677,0.9800646551724138,gumbel_soft
132,0.05480288,train,0.054066695,0.9829914510836811,gumbel_soft
132,0.05480288,val,0.0557603,0.9829795754905887,gumbel_soft
132,0.05480288,test,0.06234823,0.9798850574712644,gumbel_soft
133,0.057626743,train,0.056524713,0.9821878975915717,gumbel_soft
133,0.057626743,val,0.05614794,0.9827793352022427,gumbel_soft
133,0.057626743,test,0.060625978,0.9773706896551724,gumbel_soft
134,0.053933226,train,0.053950686,0.982388785964599,gumbel_soft
134,0.053933226,val,0.054466866,0.9827793352022427,gumbel_soft
134,0.053933226,test,0.05891707,0.9802442528735632,gumbel_soft
135,0.054377683,train,0.05293531,0.9828798464319993,gumbel_soft
135,0.054377683,val,0.054857407,0.9819783740488587,gumbel_soft
135,0.054377683,test,0.058602087,0.9797054597701149,gumbel_soft
136,0.05467836,train,0.057544354,0.981138813865762,gumbel_soft
136,0.05467836,val,0.056765925,0.9815778934721666,gumbel_soft
136,0.05467836,test,0.057779342,0.9788074712643678,gumbel_soft
137,0.05449425,train,0.051965356,0.9828352045713266,gumbel_soft
137,0.05449425,val,0.05379925,0.9823788546255506,gumbel_soft
137,0.05449425,test,0.058436904,0.9795258620689655,gumbel_soft
138,0.052981816,train,0.055307142,0.9825003906162809,gumbel_soft
138,0.052981816,val,0.05480198,0.9819783740488587,gumbel_soft
138,0.052981816,test,0.05794812,0.9795258620689655,gumbel_soft
139,0.05212384,train,0.051423457,0.9827682417803174,gumbel_soft
139,0.05212384,val,0.060005587,0.9793752503003604,gumbel_soft
139,0.05212384,test,0.056722138,0.9793462643678161,gumbel_soft
140,0.05199268,train,0.05121859,0.9829244882926721,gumbel_soft
140,0.05199268,val,0.052971598,0.9825790949138967,gumbel_soft
140,0.05199268,test,0.056501158,0.9802442528735632,gumbel_soft
141,0.052676797,train,0.08138226,0.9752907301176313,gumbel_soft
